,team,season,Opponent,result,home score,away score,AGI,KAGI,Chance create,Total shots,Acc. Shots,Ball possession,Offence CBP,Pass CBP,Capture P,Defence P,Shots on target,Shots by PK,Passes,Acc. passes,Crosses,Acc. Crosses,Direct FK,Indirect FK,CK,throw-ins,Acc. throw-ins,Dribbles,Acc. Dribbles,Tackles,Acc. Tackles,Clearances,Interceptions,Offsides,Yellow cards,Red cards,Entries of 30m line,Entries of Penalty area,Total running distance,Sprints,Attack times
93,uraw,2017,磐田,1,1,1,56,62,18.2,18,5.6,62.9,25.26,19.37,78.88,11.45,5,0,660,87.1,18,44.4,10,2,2,11,100.0,9,77.8,17,76.5,21,3,7,2,0,64,21,112276,154,99
94,uraw,2017,鳥栖,1,2,2,57,56,17.5,21,9.5,73.7,29.72,26.33,75.12,7.03,8,0,820,85.0,26,15.4,8,1,6,25,92.0,11,63.6,23,91.3,17,1,1,0,0,92,18,112373,129,120
95,uraw,2017,仙台,0,3,2,50,45,10.1,12,25.0,50.9,16.58,13.43,84.41,19.08,6,0,477,80.9,12,33.3,10,1,7,12,75.0,12,41.7,20,85.0,25,1,1,3,0,35,18,112373,169,119
96,uraw,2017,神戸,1,1,1,47,57,12.2,15,6.7,47.8,15.57,11.48,91.78,10.89,6,0,517,81.8,16,31.3,24,1,6,21,95.2,8,50.0,22,77.3,11,0,2,0,0,44,13,117125,153,123
97,uraw,2017,Ｇ大阪,1,3,3,59,60,13.7,16,18.8,51.7,20.15,16.79,76.37,13.88,7,0,561,81.3,20,10.0,11,2,6,16,93.8,12,75.0,13,92.3,15,2,0,0,0,55,14,109990,156,117
98,uraw,2017,広島,0,1,0,43,53,9.3,10,10.0,58.7,17.45,14.62,79.97,13.57,4,0,639,86.4,11,18.2,10,5,3,19,89.5,15,46.7,16,81.3,21,3,3,1,0,41,12,109990,170,108
99,uraw,2017,鹿島,2,0,1,41,41,3.7,4,0.0,56.0,14.48,11.35,84.94,10.81,1,0,505,81.4,13,23.1,16,1,2,14,92.9,18,38.9,22,81.8,20,1,3,2,0,29,10,109990,142,109
100,uraw,2017,川崎Ｆ,2,0,1,58,64,9.7,12,0.0,55.4,21.86,17.39,88.92,10.98,4,0,591,81.6,22,22.7,24,1,6,21,100.0,20,45.0,18,83.3,19,1,4,3,0,58,19,115243,148,124
101,uraw,2017,横浜FM,2,0,1,55,55,11.4,13,0.0,61.9,23.95,19.81,85.34,11.99,3,0,727,85.8,22,13.6,11,4,7,12,91.7,16,56.3,20,80.0,17,2,2,2,0,72,20,115665,189,114
102,uraw,2018,FC東京,1,1,1,60,68,9.3,11,9.1,60.1,21.60,17.41,100.17,7.77,4,0,680,84.4,23,21.7,12,1,5,28,92.9,19,52.6,37,73.0,8,0,2,1,0,55,21,115665,130,118
